id,data,siglaOrgao,proposicaoObjeto,descricao,aprovacao
2324181-2,2022-06-01,CAPADR,REQ 29/2022 CAPADR,Aprovado com inclusão de convite a José José Antônio Vieira de Freitas Filho da Associação Nacional dos Procuradores do Trabalho. Subscrito pelo Deputado João Daniel.,1.0
2303528-38,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CME (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-37,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-36,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-35,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CDEICS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-34,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2283448-26,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-1143/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2283448-25,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-1143/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2283448-24,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-1143/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2325377-10,2022-05-31,PLEN,REQ 931/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; total: 371.,1.0
2303528-31,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CME (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-30,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-29,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2303528-28,2022-05-31,SECAP(SGM),,"Realizar o encaminhamento do PL-3677/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2325475-8,2022-05-31,PLEN,REQ 942/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0
2313729-94,2022-05-31,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL).",1.0
2313729-92,2022-05-31,PLEN,,Aprovadas as Emendas do Senado Federal nºs 1 a 15 à Medida Provisória. Sim: 366; não: 8; total: 374.,1.0
2313740-103,2022-05-31,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).",1.0
2313740-101,2022-05-31,PLEN,,Rejeitada a Emenda do Senado Federal nº 3. Sim: 114; não: 224; total: 338.,0.0
2313740-97,2022-05-31,PLEN,,Rejeitada a Emenda do Senado Federal nº 7. Sim: 116; não: 250; total: 366.,0.0
2313740-96,2022-05-31,PLEN,,Rejeitada a Emenda do Senado Federal nº 2. Sim: 95; não: 235; total: 330.,0.0
2313740-93,2022-05-31,PLEN,,"Rejeitadas as Emendas do Senado Federal nºs 1, 2, 3, 5, 6 e 7 ao Projeto de Lei de Conversão, ressalvados os destaques.",0.0
2313740-91,2022-05-31,PLEN,,"Aprovada a Emenda do Senado Federal nº 4 ao Projeto de Lei de Conversão, ressalvados os destaques.",1.0
2297552-15,2022-05-31,PLEN,REC 51/2021,Rejeitado o Recurso. Sim: 77; não: 187; total: 264.,0.0
2261306-31,2022-05-31,CSPCCO,,"Aprovado o Parecer, contra o voto do Deputado Marcel van Hattem.",1.0
352690-80,2022-05-31,CCJC,,"Aprovado o Parecer, apresentou voto em separado o Deputado Alessandro Molon.",1.0
2114592-73,2022-05-31,CCJC,,Aprovado o Parecer.,1.0
2149923-115,2022-05-31,CCJC,,"Aprovado o Parecer, apresentou voto em separado o Deputado Gilson Marques.",1.0
2324636-2,2022-05-31,PEC00720,REQ 1/2022 PEC00720,Aprovado.,1.0
2325209-2,2022-05-31,PEC00720,REQ 4/2022 PEC00720,"Aprovado, com a inclusão dos seguintes convidados, a pedido da autora do Requerimento: Deputado Luiz Philippe de Orleans e Bragança (PL/SP), autor da PEC n. 7/2020; e Pedro Humberto Bruno de Carvalho Junior, pesquisador do Instituto de Pesquisa Econômica Aplicada - IPEA.",1.0
2325110-2,2022-05-31,PEC00720,REQ 3/2022 PEC00720,Aprovado.,1.0
2324752-2,2022-05-31,PEC00720,REQ 2/2022 PEC00720,Aprovado.,1.0
2223608-44,2022-05-31,CPD,,Aprovado o Parecer.,1.0
2227303-25,2022-05-31,CESPO,,Aprovado o Parecer.,1.0
2088318-92,2022-05-31,CCJC,,Aprovado o Parecer.,1.0
2324666-3,2022-05-31,CESPO,REQ 23/2022 CESPO,Aprovado.,1.0
2325156-2,2022-05-31,CPD,REQ 16/2022 CPD,Aprovado.,1.0
2325155-2,2022-05-31,CPD,REQ 15/2022 CPD,Aprovado.,1.0
2325067-2,2022-05-31,CPD,REQ 14/2022 CPD,Aprovado.,1.0
2324942-2,2022-05-31,CPD,,Aprovado.,1.0
2325169-2,2022-05-31,CLP,REQ 42/2022 CLP,Aprovado.,1.0
2325135-2,2022-05-31,CLP,REQ 40/2022 CLP,Aprovado.,1.0
2325134-2,2022-05-31,CLP,REQ 39/2022 CLP,Aprovado.,1.0
2325168-2,2022-05-31,CLP,REQ 41/2022 CLP,Aprovado.,1.0
2325133-2,2022-05-31,CLP,REQ 38/2022 CLP,Aprovado.,1.0
2325013-2,2022-05-31,CLP,REQ 37/2022 CLP,Aprovado.,1.0
2321425-2,2022-05-19,PL649419,SBT 1 PL649419 => PL 6494/2019,"Defiro o Requerimento n. 10/2022, para retirada de tramitação da Emenda ao Substitutivo n. 13/2022.",1.0
2314677-23,2022-05-27,SECAP(SGM),,"Realizar o encaminhamento do PL-4000/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314677-22,2022-05-27,SECAP(SGM),,"Realizar o encaminhamento do PL-4000/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2324630-8,2022-05-26,PLEN,REQ 870/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0
2299263-24,2022-05-26,SECAP(SGM),,"Realizar o encaminhamento do PL-3212/2021 à CREDN (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2299263-23,2022-05-26,SECAP(SGM),,"Realizar o encaminhamento do PL-3212/2021 à CTASP (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2299263-22,2022-05-26,SECAP(SGM),,"Realizar o encaminhamento do PL-3212/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2319873-15,2022-05-26,PLEN,REQ 567/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2314677-20,2022-05-26,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 384/2022.,1.0
2314677-19,2022-05-26,PLEN,,"Aprovado requerimento n. 384/2022 do Sr. Altineu Côrtes que requer a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, URGÊNCIA para apreciação do PL 4.000/2021, que ""Altera a Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para tornar exigível, em condomínios edilícios, a aprovação de 2/3 (dois terços) dos votos dos condôminos para a mudança da destinação do edifício ou da unidade imobiliária "".",1.0
2318450-12,2022-05-26,PLEN,REQ 384/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2187936-53,2022-05-26,PLEN,,"Aprovada a Redação Final, assinada pelo Relator, Dep. Camilo Capiberibe (PSB-AP).",1.0
2187936-51,2022-05-26,PLEN,,"Aprovado o Projeto de Decreto Legislativo nº 1.100, de 2018.",1.0
2267815-56,2022-05-26,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Leandre (PSD-PR).",1.0
2267815-54,2022-05-26,PLEN,,Rejeitada a Emenda de Plenário.,0.0
2267815-51,2022-05-26,PLEN,,"Aprovado o Substitutivo ao Projeto de Resolução nº 79, de 2020, adotado pela Relatora da Mesa Diretora da Câmara dos Deputados.",1.0
2317631-44,2022-05-26,PLEN,,"Aprovado o Projeto de Lei nº 543, de 2022.",1.0
2312948-120,2022-05-25,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Elmar Nascimento (União-BA).",1.0
2312948-118,2022-05-25,PLEN,,Aprovada a Emenda de Redação n° 1. Sim: 354; não: 4; total: 358.,1.0
2312948-116,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 1. Sim: 98; não: 263; total: 361.,0.0
2312948-113,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 7. Sim: 131; não: 238; total: 369.,0.0
2312948-96,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.,0.0
2312948-93,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.,0.0
2312948-92,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.,0.0
2312948-89,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.,0.0
2312948-83,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 8. Sim: 131; não: 215; abstenção: 1; total: 347.,0.0
2312948-80,2022-05-25,PLEN,,Rejeitada a Emenda de Plenário n° 11. Sim: 124; não: 239; abstenção: 1; total: 364.,0.0
2312948-77,2022-05-25,PLEN,,Rejeitadas as Emendas ao Substitutivo. Sim: 116; não: 273; abstenção: 2; total: 391.,0.0
2312948-74,2022-05-25,PLEN,,"Aprovado o Substitutivo adotado pelo Relator da Comissão de Finanças e Tributação ao Projeto de Lei Complementar nº 18, de 2022.. Sim: 403; não: 10; abstenção: 2; total: 415.",1.0
2312948-71,2022-05-25,PLEN,,Rejeitado o Requerimento. Sim: 77; não: 298; abstenção: 2; total: 377.,0.0
2312948-57,2022-05-25,PLEN,,Rejeitado o Requerimento. Sim: 113; não: 263; total: 376.,0.0
2268727-23,2022-05-25,CDHM,,Rejeitado o Requerimento de Retirada de Pauta de autoria da Deputada Chris Tonietto.,0.0
2312948-43,2022-05-25,PLEN,,Rejeitado o Requerimento. Sim: 104; não: 247; total: 351.,0.0
2256159-40,2022-05-25,CMULHER,,Aprovado o Parecer.,1.0
2283555-32,2022-05-25,CMULHER,,Aprovado o Parecer.,1.0
2280400-46,2022-05-25,CMULHER,,Aprovado o Parecer.,1.0
2259186-35,2022-05-25,CTUR,,Aprovado o Parecer.,1.0
2323346-3,2022-05-25,CTUR,REQ 11/2022 CTUR,Aprovado.,1.0
2323345-3,2022-05-25,CTUR,REQ 10/2022 CTUR,Aprovado.,1.0
2268769-42,2022-05-25,CMULHER,,Aprovado o Parecer.,1.0
2324434-2,2022-05-25,CME,REQ 35/2022 CME,"Aprovado. Aditado pelo Autor para retirada, da lista de convidados, do Representante Diplomático da Embaixada da Bolívia no Brasil.",1.0
2324353-3,2022-05-25,CMULHER,REQ 11/2022 CMULHER,Aprovado.,1.0
2324349-3,2022-05-25,CMULHER,REQ 10/2022 CMULHER,Aprovado.,1.0
2229713-27,2022-05-25,CDHM,,Aprovado o Parecer.,1.0
2324242-4,2022-05-25,CINDRA,REQ 16/2022 CINDRA,"Aprovado, com a subscrição dos Deputados Célio Moura; Vivi Reis e Leonardo Monteiro.",1.0
2324366-2,2022-05-25,CDHM,REQ 42/2022 CDHM,Aprovado. Subscrito pelo Deputado Marcon. A Audiência Pública será realizada em conjunto com a Comissão de Legislação Participativa.,1.0
2324246-2,2022-05-25,CDHM,REQ 40/2022 CDHM,Aprovado.,1.0
2324245-2,2022-05-25,CDHM,REQ 39/2022 CDHM,Aprovado.,1.0
2323989-2,2022-05-25,CDHM,REQ 38/2022 CDHM,Aprovado.,1.0
2323988-2,2022-05-25,CDHM,REQ 37/2022 CDHM,Aprovado.,1.0
2314134-25,2022-05-25,CIDOSO,,Aprovado o Parecer do Relator Delegado Antônio Furtado (União-RJ).,1.0
2323849-4,2022-05-25,CINDRA,REQ 15/2022 CINDRA,"Aprovado, com a subscrição dos Deputados Leonardo Monteiro; Vivi Reis; José Ricardo e Célio Moura.",1.0
2323846-2,2022-05-25,CINDRA,REQ 14/2022 CINDRA,"Aprovado, com a subscrição dos Deputados Leonardo Monteiro; Vivi Reis e José Ricardo.",1.0
2324417-4,2022-05-25,CINDRA,REQ 17/2022 CINDRA,"Aprovado, com a transformação de Requerimento de  convocação para convite e subscrito pelos Deputados Capitão Alberto; José Ricardo; Célio Moura e João Daniel.",1.0
2324389-4,2022-05-25,CIDOSO,REQ 20/2022 CIDOSO,"Aprovado, com a subscrição dos Deputados Delegado Antônio Futado (União-RJ) e Leandre (PSD-PR).",1.0
2324231-2,2022-05-25,CIDOSO,REQ 19/2022 CIDOSO,Aprovado.,1.0
2323552-3,2022-05-25,CIDOSO,REQ 18/2022 CIDOSO,"Aprovado, com a subscrição dos Deputados Delegado Antônio Furtado (União-RJ) e Vilson da Fetaemg (PSB-MG).",1.0
2323489-2,2022-05-25,CINDRA,REQ 13/2022 CINDRA,"Aprovado, com a  subscrição dos Deputados Capitão Alberto; João Daniel e Célio Moura.",1.0
2323320-3,2022-05-25,CIDOSO,REQ 16/2022 CIDOSO,"Aprovado, com a subscrição dos Deputados Delegado Antônio Furtado (União-RJ) e Merlong Solano (PT-PI).",1.0
2299175-42,2022-05-25,CFT,,Aprovado o Parecer. Contra o voto dos Dep. Enio Verri e Mauro Benvedes Filho.,1.0
2324261-2,2022-05-25,CREDN,REQ 17/2022 CREDN,Rejeitado o Requerimento.,0.0
2252685-34,2022-05-25,CDC,,Aprovado o Parecer.,1.0
2277651-41,2022-05-25,CFT,,Rejeitado o Requerimento de Retirada de Pauta.,0.0
2092057-52,2022-05-25,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado: Sim, 10; Não, 25; Abstenção: 0. Total: 35.",0.0
2252552-34,2022-05-25,CDC,,Aprovado o Parecer contra o voto do deputado Delegado Antonio Furtado,1.0
2323067-2,2022-05-25,CFT,REQ 11/2022 CFT,"Aprovado com alterações: Inclusão da representante da FGV-Fundação Getúlio Vargas, Profª Lisiane.",1.0
2322960-2,2022-05-25,CFT,REQ 10/2022 CFT,Aprovado com alterações: Inclusão de representante dos Municípios.,1.0
2322363-3,2022-05-25,CFT,REQ 9/2022 CFT,"Aprovado com alterações: Inclusão dos representantes: INEEP - Instituto de Estudos Estratégicos de Petróleo, Gás Natural e Biocombustíveis; FUP - Federação Única dos Petroleiros; Comsefaz - Comitê Nacional dos Secretários de Fazenda dos Estados e do DF; e Livi Gerbasi - Assessora política do INESC - Instituto de Estudos Socioeconômicos.",1.0
2324312-3,2022-05-25,CDC,REQ 19/2022 CDC,aprovado subscrito pelo Deputado Jorge Braz,1.0
2306112-26,2022-05-25,CCJC,,Aprovado o Parecer.,1.0
2214916-26,2022-05-25,CVT,,Aprovado o Parecer.,1.0
2324042-3,2022-05-25,CDC,REQ 18/2022 CDC,"Aprovado, subscrito pelo Deputado Jorge Braz.",1.0
2323146-3,2022-05-25,CDC,REQ 17/2022 CDC,Aprovado.,1.0
2324313-3,2022-05-25,CDC,REQ 20/2022 CDC,"Aprovado com inclusão dos Diretores da CPFL/SP, Light/Rj, Celeste/SC e Neoenergia Coelba, subscrito pelos Deputados Jorge Braz, José Nelto. Gilson Marques e Daniel Almeida",1.0
2324293-2,2022-05-25,CVT,,Aprovado. Subscrito pelo Deputado Felício Laterça,1.0
2324276-2,2022-05-25,CVT,REQ 19/2022 CVT,Aprovado. Subscrito pelo Deputado Felício Laterça,1.0
2323361-2,2022-05-25,CVT,REQ 15/2022 CVT,"Aprovado, com a inclusão do convidado André França (Secretário da Qualidade Ambiental). Subscrito pelo Deputado Delegado Pablo",1.0
2324204-3,2022-05-25,CVT,REQ 18/2022 CVT,Aprovado.,1.0
2323926-2,2022-05-25,CVT,REQ 16/2022 CVT,"Aprovado, com sugestões de convidados a serem definidos. Subscrito pelos Deputados Franco Cartafina e Felício Laterça",1.0
2222715-33,2022-05-25,CDEICS,,"Aprovado o Parecer, contra o voto dos Deputados Zé Neto (PT/BA) e José Ricardo (PT/AM).",1.0
2322963-3,2022-05-25,CDC,REQ 15/2022 CDC,Aprovado.,1.0
2268855-25,2022-05-25,CDEICS,,Aprovado o Parecer.,1.0
2238400-39,2022-05-25,CFT,,Aprovado o Parecer.,1.0
2192645-40,2022-05-25,CFT,,Aprovado o Parecer.,1.0
2218355-23,2022-05-25,CFT,,Aprovado o Parecer.,1.0
2175974-47,2022-05-25,CDEICS,,Aprovado o Parecer.,1.0
2324260-3,2022-05-25,CREDN,REQ 16/2022 CREDN,"Aprovado o Requerimento, com a Convocação transformada em Convite ao Ministro de Estado das Comunicações e realização da reunião em conjunto com a Comissão de Ciência e Tecnologia, Comunicação e Informática (CCTCI).",1.0
2311740-24,2022-05-25,CFFC,,"Aprovado o Relatório Prévio, com voto contrário do Deputado Paulo Marinho Jr.",1.0
2296017-29,2022-05-25,CME,,"Aprovado o Parecer, contra o voto do Deputado Padre João.",1.0
2324258-2,2022-05-25,CREDN,REQ 15/2022 CREDN,Aprovado o Requerimento.,1.0
2324298-4,2022-05-25,CDEICS,REQ 15/2022 CDEICS,Aprovado.,1.0
2324297-3,2022-05-25,CDEICS,REQ 14/2022 CDEICS,Aprovado.,1.0
2311331-24,2022-05-25,CFFC,,Aprovado o Relatório Prévio.,1.0
2323682-4,2022-05-25,CDEICS,REQ 11/2022 CDEICS,"Aprovado com a inclusão de convites a Representantes da Federação Única dos Petroleiros (FUP) e do Instituto de Estudos Estratégicos de Petróleo, Gás Natural e Biocombustíveis (INEEP).",1.0
2322789-2,2022-05-25,CREDN,REQ 13/2022 CREDN,"Aprovado o Requerimento, com a inclusão, no rol de convidados, dos nomes do Senhor Otávio Santana do Rêgo Barros, General de Divisão da Reserva do Exército Brasileiro e do Senhor Raul Jungmann, Ex-Ministro de Estado da Defesa.",1.0
2324340-3,2022-05-25,CFFC,REQ 42/2022 CFFC,"Aprovado, transformando a convocação em convite e com alterações. Subscreveram o requerimento os deputados Jorge Solla e Elias Vaz.",1.0
2324271-3,2022-05-25,CFFC,REQ 41/2022 CFFC,"Aprovado, transformando a convocação em convite. Subscreveram o requerimento os deputados Jorge Solla e Elias Vaz",1.0
2323681-4,2022-05-25,CDEICS,REQ 10/2022 CDEICS,Aprovado.,1.0
2324269-3,2022-05-25,CFFC,REQ 40/2022 CFFC,Aprovado. Subscreveu o requerimento o deputado Jorge Solla.,1.0
2324108-2,2022-05-25,CDEICS,REQ 12/2022 CDEICS,Aprovado.,1.0
2297545-4,2022-05-25,CDEICS,REQ 55/2021 CDEICS,"Aprovado, com a inclusão de convites aos senhores: Representante do Sindicato dos Trabalhadores Entregadores, Empregados, e Autônomos de Moto e Bicicleta por Aplicativo do Estado de Pernambuco (SEAMBAPE); Professor José Pastor; Professor Pedro Nery; e Bruno Dalcomo, Secretário-executivo do Ministério do Trabalho e Previdência.",1.0
2321038-5,2022-05-25,CFFC,REQ 11/2022 CFFC,Aprovado. Subscreveram o requerimento os deputados Jorge Solla e Elias Vaz,1.0
2324038-2,2022-05-25,CME,REQ 30/2022 CME,"Aprovado. Subscrito pelos Deputados Carlos Zarattini, Celso Sabino e Lafayette de Andrada. Aditado para a inclusão na lista de convidados de representantes da Abradee e da Abrate, por sugestão do Deputado Joaquim Passarinho.",1.0
2323305-4,2022-05-25,CFFC,REQ 37/2022 CFFC,"Aprovado, transformando a convocação em convite com alterações. Subscreveu o requerimento o deputado Jorge Solla.",1.0
2229868-39,2022-05-25,CCJC,,Aprovado o Parecer.,1.0
2302854-23,2022-05-25,CDEICS,,Aprovado o Parecer.,1.0
2324225-3,2022-05-25,CFFC,REQ 38/2022 CFFC,Aprovado. Subscreveu o requerimento o deputado Jorge Solla.,1.0
2324226-3,2022-05-25,CFFC,REQ 39/2022 CFFC,Aprovado com alterações e inclusão de representante da Abrafarma - Associação Brasileira de Redes de Farmácias e Drogarias; do Denasus - Departamento Nacional de Auditoria do SUS; da ABCFARMA - Associação brasileira do comércio farmacêutico; e da FEBRAFAR - Federação Brasileira das Redes Associativistas e Independentes de Farmácias. Subscreveu o requerimento o deputado Jorge Solla.,1.0
2324307-2,2022-05-25,CME,REQ 31/2022 CME,Aprovado.,1.0
2323974-2,2022-05-25,CME,REQ 29/2022 CME,Aprovado.,1.0
2323732-2,2022-05-25,CME,REQ 28/2022 CME,Aprovado.,1.0
2324310-2,2022-05-25,CME,REQ 32/2022 CME,Aprovado. Subscrito pelo Deputado Carlos Zarattini. Aditado para inclusão na lista de convidados de Representante da Agência Nacional de Mineração.,1.0
2324335-2,2022-05-25,CME,REQ 33/2022 CME,"Aprovado. Subscrito pelo Deputado Joaquim Passarinho. Aditado para inclusão de representante da Secretaria da Receita Federal na lista de convidados, por sugestão do Deputado Joaquim Passarinho.",1.0
2249944-22,2022-05-25,CDEICS,,Aprovado o Parecer.,1.0
2192431-48,2022-05-25,CMADS,,Aprovado o Parecer.,1.0
2074579-77,2022-05-25,CMADS,,Aprovado o Parecer.,1.0
2324256-2,2022-05-25,CMADS,REQ 29/2022 CMADS,Aprovado.,1.0
2323935-2,2022-05-25,CMADS,REQ 28/2022 CMADS,Aprovado.,1.0
2323386-2,2022-05-25,CMADS,REQ 26/2022 CMADS,Aprovado.,1.0
2323353-2,2022-05-25,CMADS,REQ 25/2022 CMADS,Aprovado.,1.0
2323282-2,2022-05-25,CMADS,REQ 24/2022 CMADS,Aprovado com a exclusão do Representante da ONG Abrigo Santo Cão.,1.0
2323423-24,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PL-1272/2022 à CSSF (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2323423-23,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PL-1272/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2323423-22,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PL-1272/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2323423-21,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PL-1272/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2310659-38,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PLP-205/2021 à CSSF (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2310659-37,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PLP-205/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2310659-36,2022-05-24,SECAP(SGM),,"Realizar o encaminhamento do PLP-205/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
